value	parameter	model
0	nMigration_Africa_Asia	glm_who
2	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
2	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
3	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
2	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
2	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
2	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
2	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
2	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
6	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
2	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
2	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
2	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
2	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
2	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
2	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
3	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
3	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
2	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
2	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
2	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
2	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
2	nMigration_Africa_Asia	glm_who
5	nMigration_Africa_Asia	glm_who
2	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
2	nMigration_Africa_Asia	glm_who
6	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
2	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
2	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
2	nMigration_Africa_Asia	glm_who
2	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
2	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
3	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
2	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
2	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
2	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
1	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
0	nMigration_Africa_Asia	glm_who
